Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-ot79,branch-g31k,branch-5gtn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
10,1695848701861,27/09/2023 21:05:01,1695834301861,-4,27/09/2023 13:05:01,144636,5,task-gjqt,,31910149,A1TSQ4PSGPI7I2,9435908,,complete,eyojuc,3A1PQ49WVNGP1WLXCO7ZAWA7LYYH12,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,GHFIEJDACB,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,5170.1839999523145,5165.542000000001,5170.1839999523145,5170.1839999523145,5165.542000000001,5170.1839999523145,1,5170.1839999523145,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695848701864,27/09/2023 21:05:01,1695834301864,-4,27/09/2023 13:05:01,144636,5,task-gjqt,,31910149,A1TSQ4PSGPI7I2,9435908,,complete,eyojuc,3A1PQ49WVNGP1WLXCO7ZAWA7LYYH12,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,GHFIEJDACB,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,2,1264.8050000000003,5165.542000000001,5173.383999999998,1264.8050000000003,5165.542000000001,5173.383999999998,1,1264.8050000000003,3908.578999999998,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695848701864,27/09/2023 21:05:01,1695834301864,-4,27/09/2023 13:05:01,144636,5,task-gjqt,,31910149,A1TSQ4PSGPI7I2,9435908,,complete,eyojuc,3A1PQ49WVNGP1WLXCO7ZAWA7LYYH12,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,GHFIEJDACB,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,3169.936999999998,5165.542000000001,5173.883999999998,3169.936999999998,5165.542000000001,5173.883999999998,1,3169.936999999998,2003.9470000000001,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695848701865,27/09/2023 21:05:01,1695834301865,-4,27/09/2023 13:05:01,144636,5,task-gjqt,,31910149,A1TSQ4PSGPI7I2,9435908,,complete,eyojuc,3A1PQ49WVNGP1WLXCO7ZAWA7LYYH12,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,GHFIEJDACB,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,7,4698.722999999998,5165.542000000001,5174.1839999523145,4698.722999999998,5165.542000000001,5174.1839999523145,1,4698.722999999998,475.46099995231634,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695848701866,27/09/2023 21:05:01,1695834301866,-4,27/09/2023 13:05:01,144636,5,task-gjqt,,31910149,A1TSQ4PSGPI7I2,9435908,,complete,eyojuc,3A1PQ49WVNGP1WLXCO7ZAWA7LYYH12,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,GHFIEJDACB,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695848737794,27/09/2023 21:05:37,1695834337794,-4,27/09/2023 13:05:37,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695848762434,27/09/2023 21:06:02,1695834362434,-4,27/09/2023 13:06:02,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,24661.20199990463,24650.213,24661.20199990463,24661.20199990463,24650.213,24661.20199990463,1,24661.20199990463,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695848762438,27/09/2023 21:06:02,1695834362438,-4,27/09/2023 13:06:02,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,20117.268,24650.213,24666.879,20117.268,24650.213,24666.879,1,20117.268,4549.611000000001,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695848762439,27/09/2023 21:06:02,1695834362439,-4,27/09/2023 13:06:02,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,20654.825,24650.213,24666.879,20654.825,24650.213,24666.879,1,20654.825,4012.054,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695848762440,27/09/2023 21:06:02,1695834362440,-4,27/09/2023 13:06:02,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,21150.396999999997,24650.213,24666.879,21150.396999999997,24650.213,24666.879,1,21150.396999999997,3516.4820000000036,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695848766022,27/09/2023 21:06:06,1695834366022,-4,27/09/2023 13:06:06,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,3600.888999999999,3596.951000000001,3600.888999999999,3600.888999999999,3596.951000000001,3600.888999999999,1,3600.888999999999,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695848766022,27/09/2023 21:06:06,1695834366022,-4,27/09/2023 13:06:06,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,2050.0329999999994,3596.951000000001,3601.5889999284736,2050.0329999999994,3596.951000000001,3601.5889999284736,1,2050.0329999999994,1551.5559999284742,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695848766023,27/09/2023 21:06:06,1695834366023,-4,27/09/2023 13:06:06,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2636.4969999999994,3596.951000000001,3601.988999904632,2636.4969999999994,3596.951000000001,3601.988999904632,1,2636.4969999999994,965.4919999046324,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695848766023,27/09/2023 21:06:06,1695834366023,-4,27/09/2023 13:06:06,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,3098.737000000001,3596.951000000001,3602.488999904632,3098.737000000001,3596.951000000001,3602.488999904632,1,3098.737000000001,503.7519999046308,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695848769024,27/09/2023 21:06:09,1695834369024,-4,27/09/2023 13:06:09,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,3006.3379999761564,2991.9599999999955,3006.3379999761564,3006.3379999761564,2991.9599999999955,3006.3379999761564,1,3006.3379999761564,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695848769025,27/09/2023 21:06:09,1695834369025,-4,27/09/2023 13:06:09,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,1413.257999999998,2991.9599999999955,3007.1379999284727,1413.257999999998,2991.9599999999955,3007.1379999284727,1,1413.257999999998,1593.8799999284747,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695848769026,27/09/2023 21:06:09,1695834369026,-4,27/09/2023 13:06:09,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,1788.0269999999982,2991.9599999999955,3007.8379999761564,1788.0269999999982,2991.9599999999955,3007.8379999761564,1,1788.0269999999982,1219.8109999761582,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695848769026,27/09/2023 21:06:09,1695834369026,-4,27/09/2023 13:06:09,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,2176.5750000000007,2991.9599999999955,3008.3379999761564,2176.5750000000007,2991.9599999999955,3008.3379999761564,1,2176.5750000000007,831.7629999761557,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695848769028,27/09/2023 21:06:09,1695834369028,-4,27/09/2023 13:06:09,144636,5,task-gjqt,,31910176,A2QK4MSZL05F9D,9436823,,complete,usvnjp,3GFK2QRXXFG6M4H58AVBEPXBC3SW5D,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,DECFBGAHJI,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695850157730,27/09/2023 21:29:17,1695835757730,-4,27/09/2023 13:29:17,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695850194481,27/09/2023 21:29:54,1695835794481,-4,27/09/2023 13:29:54,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,36764.17900007153,36760.278,36764.17900007153,36764.17900007153,36760.278,36764.17900007153,1,36764.17900007153,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695850194483,27/09/2023 21:29:54,1695835794483,-4,27/09/2023 13:29:54,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,7274.047,36760.278,36767.879,7274.047,36760.278,36767.879,1,7274.047,29493.832000000002,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695850194484,27/09/2023 21:29:54,1695835794484,-4,27/09/2023 13:29:54,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,7657.925,36760.278,36768.47900002384,7657.925,36760.278,36768.47900002384,1,7657.925,29110.554000023843,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695850194484,27/09/2023 21:29:54,1695835794484,-4,27/09/2023 13:29:54,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,34711.343,36760.278,36768.97900002384,34711.343,36760.278,36768.97900002384,1,34711.343,2057.636000023842,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695850199877,27/09/2023 21:29:59,1695835799877,-4,27/09/2023 13:29:59,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,5400.667000000009,5384.001000000004,5400.667000000009,5400.667000000009,5384.001000000004,5400.667000000009,1,5400.667000000009,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695850199878,27/09/2023 21:29:59,1695835799878,-4,27/09/2023 13:29:59,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,1417.2660000000033,5384.001000000004,5400.667000000009,1417.2660000000033,5384.001000000004,5400.667000000009,1,1417.2660000000033,3983.4010000000053,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695850199879,27/09/2023 21:29:59,1695835799879,-4,27/09/2023 13:29:59,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,1891.7640000000029,5384.001000000004,5400.667000000009,1891.7640000000029,5384.001000000004,5400.667000000009,1,1891.7640000000029,3508.9030000000057,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695850199880,27/09/2023 21:29:59,1695835799880,-4,27/09/2023 13:29:59,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,4496.725000000006,5384.001000000004,5400.667000000009,4496.725000000006,5384.001000000004,5400.667000000009,1,4496.725000000006,903.9420000000027,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695850202780,27/09/2023 21:30:02,1695835802780,-4,27/09/2023 13:30:02,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,2920.900000071524,2912.803,2920.900000071524,2920.900000071524,2912.803,2920.900000071524,1,2920.900000071524,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695850202781,27/09/2023 21:30:02,1695835802781,-4,27/09/2023 13:30:02,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,1466.1719999999987,2912.803,2921.5999999999985,1466.1719999999987,2912.803,2921.5999999999985,1,1466.1719999999987,1455.4279999999999,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695850202782,27/09/2023 21:30:02,1695835802782,-4,27/09/2023 13:30:02,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,1842.7479999999996,2912.803,2922.0999999999985,1842.7479999999996,2912.803,2922.0999999999985,1,1842.7479999999996,1079.351999999999,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695850202782,27/09/2023 21:30:02,1695835802782,-4,27/09/2023 13:30:02,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,2221.646999999997,2912.803,2922.5999999999985,2221.646999999997,2912.803,2922.5999999999985,1,2221.646999999997,700.9530000000013,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695850202784,27/09/2023 21:30:02,1695835802784,-4,27/09/2023 13:30:02,144636,5,task-gjqt,,31910645,A3LYMBZ5W0DK77,9436767,,complete,nbxifk,33IZTU6J870MH6K6UB459JLAZPYSXW,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695851205956,27/09/2023 21:46:45,1695836805956,-4,27/09/2023 13:46:45,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695851845397,27/09/2023 21:57:25,1695837445397,-4,27/09/2023 13:57:25,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,639461.5389999999,639444.8729999999,639461.5389999999,639461.5389999999,639444.8729999999,639461.5389999999,1,639461.5389999999,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695851845405,27/09/2023 21:57:25,1695837445405,-4,27/09/2023 13:57:25,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,632904.529,639444.8729999999,639461.5389999999,632904.529,639444.8729999999,639461.5389999999,1,632904.529,6557.009999999893,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695851845406,27/09/2023 21:57:25,1695837445406,-4,27/09/2023 13:57:25,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,633412.1159999999,639444.8729999999,639461.5389999999,633412.1159999999,639444.8729999999,639461.5389999999,1,633412.1159999999,6049.422999999952,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695851845406,27/09/2023 21:57:25,1695837445406,-4,27/09/2023 13:57:25,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,634138.7189999999,639444.8729999999,639461.5389999999,634138.7189999999,639444.8729999999,639461.5389999999,1,634138.7189999999,5322.819999999949,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695851849552,27/09/2023 21:57:29,1695837449552,-4,27/09/2023 13:57:29,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,4176.1620000477415,4166.742000000086,4176.1620000477415,4176.1620000477415,4166.742000000086,4176.1620000477415,1,4176.1620000477415,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695851849553,27/09/2023 21:57:29,1695837449553,-4,27/09/2023 13:57:29,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,1659.4120000000112,4166.742000000086,4176.962000000058,1659.4120000000112,4166.742000000086,4176.962000000058,1,1659.4120000000112,2517.5500000000466,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695851849553,27/09/2023 21:57:29,1695837449553,-4,27/09/2023 13:57:29,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,2455.5280000000494,4166.742000000086,4177.462000000058,2455.5280000000494,4166.742000000086,4177.462000000058,1,2455.5280000000494,1721.9340000000084,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695851849554,27/09/2023 21:57:29,1695837449554,-4,27/09/2023 13:57:29,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2865.703000000096,4166.742000000086,4177.8620000358205,2865.703000000096,4166.742000000086,4177.8620000358205,1,2865.703000000096,1312.1590000357246,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695851853414,27/09/2023 21:57:33,1695837453414,-4,27/09/2023 13:57:33,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,3871.820000023814,3867.878000000026,3871.820000023814,3871.820000023814,3867.878000000026,3871.820000023814,1,3871.820000023814,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695851853415,27/09/2023 21:57:33,1695837453415,-4,27/09/2023 13:57:33,144636,5,task-gjqt,,31911146,A1WXOMTLMR29PS,9437101,,complete,mjatxx,3RKNTXVS3SXRJ8A2T0G9R8U6KOSA49,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,1177.902999999933,3867.878000000026,3872.620000035735,1177.902999999933,3867.878000000026,3872.620000035735,1,1177.902999999933,2694.717000035802,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
