id,item_id,item,agreement_response,agreement_rt,null_resp
10396,6,When I  feel low I can see things more clearly.,-1.0,4078.0,0
10396,7,Feeling sad sometimes is part of normal life,1.0,2811.0,0
10396,8,I have learnt a lot about myself by being happy. ,1.0,2550.0,0
10396,9,I have learnt a lot about myself by being sad. ,1.0,2440.0,0
10396,10,How one feels is not the most important thing. ,1.0,4719.0,0
10396,11,"I am always trying to be myself, even if this makes me feel low.",2.0,3873.0,0
10396,12,Feeling anger is always good. ,0.0,2993.0,0
10396,13,Feeling anger is never good. ,-1.0,3898.0,0
10396,14,Anger can be important in life.,1.0,3936.0,0
10398,1,I never want to be sad again. ,2.0,1494.0,0
10398,2,I feel that occasional sadness is important. ,-1.0,2002.0,0
10398,3,I enjoy feeling melancholy sometimes.,-2.0,2126.0,0
10398,4,It is not always bad to feel low. ,-1.0,2161.0,0
10398,5,It is never good to feel low. ,1.0,2153.0,0
10398,6,When I  feel low I can see things more clearly.,-1.0,1955.0,0
10398,7,Feeling sad sometimes is part of normal life,2.0,2629.0,0
10398,8,I have learnt a lot about myself by being happy. ,1.0,2533.0,0
10398,9,I have learnt a lot about myself by being sad. ,-1.0,2031.0,0
10398,10,How one feels is not the most important thing. ,-2.0,2894.0,0
10398,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4662.0,0
10398,12,Feeling anger is always good. ,-2.0,1720.0,0
10398,13,Feeling anger is never good. ,0.0,2967.0,0
10398,14,Anger can be important in life.,0.0,1400.0,0
10399,1,I never want to be sad again. ,-1.0,8667.0,0
10399,2,I feel that occasional sadness is important. ,1.0,8107.0,0
10399,3,I enjoy feeling melancholy sometimes.,1.0,6187.0,0
10399,4,It is not always bad to feel low. ,1.0,5093.0,0
10399,5,It is never good to feel low. ,-1.0,7523.0,0
10399,6,When I  feel low I can see things more clearly.,-2.0,12994.0,0
10399,7,Feeling sad sometimes is part of normal life,2.0,4522.0,0
10399,8,I have learnt a lot about myself by being happy. ,1.0,6783.0,0
10399,9,I have learnt a lot about myself by being sad. ,1.0,15914.0,0
10399,10,How one feels is not the most important thing. ,-2.0,8364.0,0
10399,11,"I am always trying to be myself, even if this makes me feel low.",2.0,14339.0,0
10399,12,Feeling anger is always good. ,1.0,8302.0,0
10399,13,Feeling anger is never good. ,-2.0,6713.0,0
10399,14,Anger can be important in life.,1.0,5421.0,0
10400,1,I never want to be sad again. ,-1.0,3005.0,0
10400,2,I feel that occasional sadness is important. ,2.0,3616.0,0
10400,3,I enjoy feeling melancholy sometimes.,-2.0,4463.0,0
10400,4,It is not always bad to feel low. ,1.0,3385.0,0
10400,5,It is never good to feel low. ,-1.0,5544.0,0
10400,6,When I  feel low I can see things more clearly.,-1.0,3597.0,0
10400,7,Feeling sad sometimes is part of normal life,2.0,2632.0,0
10400,8,I have learnt a lot about myself by being happy. ,2.0,3936.0,0
10400,9,I have learnt a lot about myself by being sad. ,2.0,3096.0,0
10400,10,How one feels is not the most important thing. ,1.0,2824.0,0
10400,11,"I am always trying to be myself, even if this makes me feel low.",1.0,3368.0,0
10400,12,Feeling anger is always good. ,-2.0,2558.0,0
10400,13,Feeling anger is never good. ,1.0,3167.0,0
10400,14,Anger can be important in life.,2.0,1731.0,0
10402,1,I never want to be sad again. ,-1.0,2476.0,0
10402,2,I feel that occasional sadness is important. ,2.0,2663.0,0
10402,3,I enjoy feeling melancholy sometimes.,1.0,1922.0,0
10402,4,It is not always bad to feel low. ,1.0,9198.0,0
10402,5,It is never good to feel low. ,-1.0,2286.0,0
10402,6,When I  feel low I can see things more clearly.,1.0,2953.0,0
10402,7,Feeling sad sometimes is part of normal life,1.0,2640.0,0
10402,8,I have learnt a lot about myself by being happy. ,2.0,3776.0,0
10402,9,I have learnt a lot about myself by being sad. ,2.0,2196.0,0
10402,10,How one feels is not the most important thing. ,1.0,4000.0,0
10402,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2246.0,0
10402,12,Feeling anger is always good. ,-2.0,2918.0,0
10402,13,Feeling anger is never good. ,-1.0,2590.0,0
10402,14,Anger can be important in life.,1.0,1368.0,0
10403,1,I never want to be sad again. ,-1.0,1203.0,0
10403,2,I feel that occasional sadness is important. ,1.0,3432.0,0
10403,3,I enjoy feeling melancholy sometimes.,-1.0,1819.0,0
10403,4,It is not always bad to feel low. ,1.0,2486.0,0
10403,5,It is never good to feel low. ,-2.0,1863.0,0
10403,6,When I  feel low I can see things more clearly.,0.0,2118.0,0
10403,7,Feeling sad sometimes is part of normal life,2.0,737.0,0
10403,8,I have learnt a lot about myself by being happy. ,0.0,2059.0,0
10403,9,I have learnt a lot about myself by being sad. ,1.0,1385.0,0
10403,10,How one feels is not the most important thing. ,0.0,2212.0,0
10403,11,"I am always trying to be myself, even if this makes me feel low.",2.0,1492.0,0
10403,12,Feeling anger is always good. ,-1.0,1560.0,0
10403,13,Feeling anger is never good. ,-2.0,1558.0,0
10403,14,Anger can be important in life.,2.0,1271.0,0
10404,1,I never want to be sad again. ,-1.0,2331.0,0
10404,2,I feel that occasional sadness is important. ,1.0,2235.0,0
10404,3,I enjoy feeling melancholy sometimes.,1.0,6285.0,0
10404,4,It is not always bad to feel low. ,1.0,4658.0,0
10404,5,It is never good to feel low. ,0.0,8692.0,0
10404,6,When I  feel low I can see things more clearly.,0.0,4096.0,0
10404,7,Feeling sad sometimes is part of normal life,2.0,3209.0,0
10404,8,I have learnt a lot about myself by being happy. ,2.0,4085.0,0
10404,9,I have learnt a lot about myself by being sad. ,2.0,2612.0,0
10404,10,How one feels is not the most important thing. ,0.0,3530.0,0
10404,11,"I am always trying to be myself, even if this makes me feel low.",0.0,4592.0,0
10404,12,Feeling anger is always good. ,-2.0,2884.0,0
10404,13,Feeling anger is never good. ,1.0,2330.0,0
10404,14,Anger can be important in life.,-1.0,2978.0,0
10405,1,I never want to be sad again. ,1.0,4562.0,0
10405,2,I feel that occasional sadness is important. ,0.0,2641.0,0
10405,3,I enjoy feeling melancholy sometimes.,-1.0,2186.0,0
10405,4,It is not always bad to feel low. ,0.0,2606.0,0
10405,5,It is never good to feel low. ,1.0,2766.0,0
10405,6,When I  feel low I can see things more clearly.,1.0,5345.0,0
10405,7,Feeling sad sometimes is part of normal life,2.0,1981.0,0
10405,8,I have learnt a lot about myself by being happy. ,-1.0,7381.0,0
10405,9,I have learnt a lot about myself by being sad. ,0.0,3897.0,0
10405,10,How one feels is not the most important thing. ,0.0,3238.0,0
10405,11,"I am always trying to be myself, even if this makes me feel low.",0.0,4645.0,0
10405,12,Feeling anger is always good. ,-2.0,2095.0,0
10405,13,Feeling anger is never good. ,-1.0,3605.0,0
10405,14,Anger can be important in life.,0.0,3040.0,0
10406,1,I never want to be sad again. ,0.0,420.0,0
10406,2,I feel that occasional sadness is important. ,0.0,48809.0,0
10406,3,I enjoy feeling melancholy sometimes.,0.0,547.0,0
10406,4,It is not always bad to feel low. ,0.0,1005.0,0
10406,5,It is never good to feel low. ,0.0,503.0,0
10406,6,When I  feel low I can see things more clearly.,0.0,575.0,0
10406,7,Feeling sad sometimes is part of normal life,0.0,913.0,0
10406,8,I have learnt a lot about myself by being happy. ,0.0,404.0,0
10406,9,I have learnt a lot about myself by being sad. ,0.0,645.0,0
10406,10,How one feels is not the most important thing. ,0.0,388.0,0
10406,11,"I am always trying to be myself, even if this makes me feel low.",0.0,104836.0,0
10406,12,Feeling anger is always good. ,0.0,439.0,0
10406,13,Feeling anger is never good. ,0.0,392.0,0
10406,14,Anger can be important in life.,0.0,446.0,0
10407,1,I never want to be sad again. ,-1.0,3978.0,0
10407,2,I feel that occasional sadness is important. ,1.0,1742.0,0
10407,3,I enjoy feeling melancholy sometimes.,-1.0,1005.0,0
10407,4,It is not always bad to feel low. ,-1.0,742.0,0
10407,5,It is never good to feel low. ,-1.0,1311.0,0
10407,6,When I  feel low I can see things more clearly.,1.0,2324.0,0
10407,7,Feeling sad sometimes is part of normal life,2.0,2315.0,0
10407,8,I have learnt a lot about myself by being happy. ,1.0,1710.0,0
10407,9,I have learnt a lot about myself by being sad. ,-1.0,2126.0,0
10407,10,How one feels is not the most important thing. ,1.0,1761.0,0
10407,11,"I am always trying to be myself, even if this makes me feel low.",0.0,1113.0,0
10407,12,Feeling anger is always good. ,-1.0,1658.0,0
10407,13,Feeling anger is never good. ,-1.0,1005.0,0
10407,14,Anger can be important in life.,1.0,997.0,0
10408,1,I never want to be sad again. ,0.0,2994.0,0
10408,2,I feel that occasional sadness is important. ,1.0,2322.0,0
10408,3,I enjoy feeling melancholy sometimes.,-1.0,2362.0,0
10408,4,It is not always bad to feel low. ,1.0,4792.0,0
10408,5,It is never good to feel low. ,-1.0,1852.0,0
10408,6,When I  feel low I can see things more clearly.,-1.0,2611.0,0
10408,7,Feeling sad sometimes is part of normal life,1.0,2282.0,0
10408,8,I have learnt a lot about myself by being happy. ,0.0,3362.0,0
10408,9,I have learnt a lot about myself by being sad. ,1.0,1352.0,0
10408,10,How one feels is not the most important thing. ,1.0,5222.0,0
10408,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,2213.0,0
10408,12,Feeling anger is always good. ,-1.0,2701.0,0
10408,13,Feeling anger is never good. ,-1.0,1563.0,0
10408,14,Anger can be important in life.,1.0,1542.0,0
10409,1,I never want to be sad again. ,-1.0,2368.0,0
10409,2,I feel that occasional sadness is important. ,2.0,2473.0,0
10409,3,I enjoy feeling melancholy sometimes.,0.0,1180.0,0
10409,4,It is not always bad to feel low. ,2.0,4105.0,0
10409,5,It is never good to feel low. ,-1.0,3284.0,0
10409,6,When I  feel low I can see things more clearly.,0.0,3865.0,0
10409,7,Feeling sad sometimes is part of normal life,2.0,2605.0,0
10409,8,I have learnt a lot about myself by being happy. ,2.0,7123.0,0
10409,9,I have learnt a lot about myself by being sad. ,1.0,2549.0,0
10409,10,How one feels is not the most important thing. ,-2.0,3322.0,0
10409,11,"I am always trying to be myself, even if this makes me feel low.",2.0,11548.0,0
10409,12,Feeling anger is always good. ,-2.0,3049.0,0
10409,13,Feeling anger is never good. ,-1.0,2787.0,0
10409,14,Anger can be important in life.,1.0,6665.0,0
10410,1,I never want to be sad again. ,-1.0,5934.0,0
10410,2,I feel that occasional sadness is important. ,2.0,4094.0,0
10410,3,I enjoy feeling melancholy sometimes.,-1.0,1296.0,0
10410,4,It is not always bad to feel low. ,2.0,3755.0,0
10410,5,It is never good to feel low. ,-2.0,8067.0,0
10410,6,When I  feel low I can see things more clearly.,-1.0,8391.0,0
10410,7,Feeling sad sometimes is part of normal life,2.0,7166.0,0
10410,8,I have learnt a lot about myself by being happy. ,2.0,3721.0,0
10410,9,I have learnt a lot about myself by being sad. ,1.0,12108.0,0
10410,10,How one feels is not the most important thing. ,2.0,1816.0,0
10410,11,"I am always trying to be myself, even if this makes me feel low.",2.0,2059.0,0
10410,12,Feeling anger is always good. ,-2.0,6731.0,0
10410,13,Feeling anger is never good. ,-2.0,2245.0,0
10410,14,Anger can be important in life.,1.0,14388.0,0
10411,1,I never want to be sad again. ,0.0,459.0,0
10411,2,I feel that occasional sadness is important. ,0.0,684.0,0
10411,3,I enjoy feeling melancholy sometimes.,0.0,1755.0,0
10411,4,It is not always bad to feel low. ,-1.0,484.0,0
10411,5,It is never good to feel low. ,-2.0,1462.0,0
10411,6,When I  feel low I can see things more clearly.,-1.0,498.0,0
10411,7,Feeling sad sometimes is part of normal life,0.0,5988.0,0
10411,8,I have learnt a lot about myself by being happy. ,-1.0,466.0,0
10411,9,I have learnt a lot about myself by being sad. ,0.0,500.0,0
10411,10,How one feels is not the most important thing. ,2.0,634.0,0
10411,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,885.0,0
10411,12,Feeling anger is always good. ,1.0,689.0,0
10411,13,Feeling anger is never good. ,0.0,417.0,0
10411,14,Anger can be important in life.,0.0,433.0,0
10412,1,I never want to be sad again. ,2.0,7330.0,0
10412,2,I feel that occasional sadness is important. ,1.0,2310.0,0
10412,3,I enjoy feeling melancholy sometimes.,1.0,1135.0,0
10412,4,It is not always bad to feel low. ,1.0,4701.0,0
10412,5,It is never good to feel low. ,-1.0,9785.0,0
10412,6,When I  feel low I can see things more clearly.,-1.0,3072.0,0
10412,7,Feeling sad sometimes is part of normal life,1.0,2863.0,0
10412,8,I have learnt a lot about myself by being happy. ,1.0,1632.0,0
10412,9,I have learnt a lot about myself by being sad. ,1.0,3082.0,0
10412,10,How one feels is not the most important thing. ,-1.0,4026.0,0
10412,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4411.0,0
10412,12,Feeling anger is always good. ,-1.0,14838.0,0
10412,13,Feeling anger is never good. ,-1.0,10260.0,0
10412,14,Anger can be important in life.,1.0,1585.0,0
10413,1,I never want to be sad again. ,2.0,2152.0,0
10413,2,I feel that occasional sadness is important. ,1.0,2644.0,0
10413,3,I enjoy feeling melancholy sometimes.,-1.0,1816.0,0
10413,4,It is not always bad to feel low. ,0.0,3635.0,0
10413,5,It is never good to feel low. ,0.0,1175.0,0
10413,6,When I  feel low I can see things more clearly.,0.0,2027.0,0
10413,7,Feeling sad sometimes is part of normal life,2.0,2849.0,0
10413,8,I have learnt a lot about myself by being happy. ,-1.0,2198.0,0
10413,9,I have learnt a lot about myself by being sad. ,1.0,1187.0,0
10413,10,How one feels is not the most important thing. ,0.0,2624.0,0
10413,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2173.0,0
10413,12,Feeling anger is always good. ,-2.0,2658.0,0
10413,13,Feeling anger is never good. ,0.0,2232.0,0
10413,14,Anger can be important in life.,-1.0,1881.0,0
10414,1,I never want to be sad again. ,-1.0,1536.0,0
10414,2,I feel that occasional sadness is important. ,1.0,5765.0,0
10414,3,I enjoy feeling melancholy sometimes.,1.0,16200.0,0
10414,4,It is not always bad to feel low. ,2.0,1765.0,0
10414,5,It is never good to feel low. ,-1.0,2280.0,0
10414,6,When I  feel low I can see things more clearly.,-1.0,3750.0,0
10414,7,Feeling sad sometimes is part of normal life,2.0,3709.0,0
10414,8,I have learnt a lot about myself by being happy. ,1.0,3011.0,0
10414,9,I have learnt a lot about myself by being sad. ,1.0,1893.0,0
10414,10,How one feels is not the most important thing. ,-1.0,7486.0,0
10414,11,"I am always trying to be myself, even if this makes me feel low.",1.0,1323.0,0
10414,12,Feeling anger is always good. ,-2.0,2532.0,0
10414,13,Feeling anger is never good. ,-1.0,2862.0,0
10414,14,Anger can be important in life.,2.0,857.0,0
10415,1,I never want to be sad again. ,1.0,5246.0,0
10415,2,I feel that occasional sadness is important. ,1.0,2260.0,0
10415,3,I enjoy feeling melancholy sometimes.,0.0,2848.0,0
10415,4,It is not always bad to feel low. ,0.0,682.0,0
10415,5,It is never good to feel low. ,1.0,6795.0,0
10415,6,When I  feel low I can see things more clearly.,1.0,2208.0,0
10415,7,Feeling sad sometimes is part of normal life,1.0,2347.0,0
10415,8,I have learnt a lot about myself by being happy. ,0.0,3602.0,0
10415,9,I have learnt a lot about myself by being sad. ,0.0,3970.0,0
10415,10,How one feels is not the most important thing. ,-1.0,2377.0,0
10415,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,3314.0,0
10415,12,Feeling anger is always good. ,-1.0,2218.0,0
10415,13,Feeling anger is never good. ,-1.0,3213.0,0
10415,14,Anger can be important in life.,1.0,2888.0,0
10416,1,I never want to be sad again. ,1.0,8847.0,0
10416,2,I feel that occasional sadness is important. ,-1.0,4050.0,0
10416,3,I enjoy feeling melancholy sometimes.,-1.0,6013.0,0
10416,4,It is not always bad to feel low. ,1.0,7981.0,0
10416,5,It is never good to feel low. ,1.0,2618.0,0
10416,6,When I  feel low I can see things more clearly.,-1.0,5449.0,0
10416,7,Feeling sad sometimes is part of normal life,1.0,5444.0,0
10416,8,I have learnt a lot about myself by being happy. ,1.0,2646.0,0
10416,9,I have learnt a lot about myself by being sad. ,0.0,6294.0,0
10416,10,How one feels is not the most important thing. ,-1.0,4445.0,0
10416,11,"I am always trying to be myself, even if this makes me feel low.",0.0,5534.0,0
10416,12,Feeling anger is always good. ,-1.0,1977.0,0
10416,13,Feeling anger is never good. ,1.0,1989.0,0
10416,14,Anger can be important in life.,-1.0,5017.0,0
10417,1,I never want to be sad again. ,-1.0,7546.0,0
10417,2,I feel that occasional sadness is important. ,1.0,843.0,0
10417,3,I enjoy feeling melancholy sometimes.,1.0,2130.0,0
10417,4,It is not always bad to feel low. ,1.0,1685.0,0
10417,5,It is never good to feel low. ,-1.0,3436.0,0
10417,6,When I  feel low I can see things more clearly.,0.0,5250.0,0
10417,7,Feeling sad sometimes is part of normal life,1.0,2051.0,0
10417,8,I have learnt a lot about myself by being happy. ,1.0,3122.0,0
10417,9,I have learnt a lot about myself by being sad. ,1.0,1837.0,0
10417,10,How one feels is not the most important thing. ,1.0,3827.0,0
10417,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2192.0,0
10417,12,Feeling anger is always good. ,-1.0,3123.0,0
10417,13,Feeling anger is never good. ,0.0,2706.0,0
10417,14,Anger can be important in life.,1.0,1840.0,0
10418,1,I never want to be sad again. ,2.0,3212.0,0
10418,2,I feel that occasional sadness is important. ,1.0,4290.0,0
10418,3,I enjoy feeling melancholy sometimes.,-1.0,9734.0,0
10418,4,It is not always bad to feel low. ,0.0,12449.0,0
10418,5,It is never good to feel low. ,1.0,4140.0,0
10418,6,When I  feel low I can see things more clearly.,-1.0,5902.0,0
10418,7,Feeling sad sometimes is part of normal life,2.0,4330.0,0
10418,8,I have learnt a lot about myself by being happy. ,1.0,4301.0,0
10418,9,I have learnt a lot about myself by being sad. ,1.0,4393.0,0
10418,10,How one feels is not the most important thing. ,1.0,6075.0,0
10418,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,7034.0,0
10418,12,Feeling anger is always good. ,-1.0,4613.0,0
10418,13,Feeling anger is never good. ,-1.0,3078.0,0
10418,14,Anger can be important in life.,1.0,3302.0,0
10419,1,I never want to be sad again. ,1.0,2141.0,0
10419,2,I feel that occasional sadness is important. ,-1.0,2437.0,0
10419,3,I enjoy feeling melancholy sometimes.,-1.0,3399.0,0
10419,4,It is not always bad to feel low. ,1.0,3255.0,0
10419,5,It is never good to feel low. ,0.0,1921.0,0
10419,6,When I  feel low I can see things more clearly.,-1.0,2550.0,0
10419,7,Feeling sad sometimes is part of normal life,1.0,2918.0,0
10419,8,I have learnt a lot about myself by being happy. ,-1.0,2963.0,0
10419,9,I have learnt a lot about myself by being sad. ,0.0,3680.0,0
10419,10,How one feels is not the most important thing. ,-1.0,2241.0,0
10419,11,"I am always trying to be myself, even if this makes me feel low.",0.0,3258.0,0
10419,12,Feeling anger is always good. ,-1.0,1263.0,0
10419,13,Feeling anger is never good. ,1.0,10759.0,0
10419,14,Anger can be important in life.,0.0,2814.0,0
10420,1,I never want to be sad again. ,-1.0,1189.0,0
10420,2,I feel that occasional sadness is important. ,1.0,17325.0,0
10420,3,I enjoy feeling melancholy sometimes.,1.0,1503.0,0
10420,4,It is not always bad to feel low. ,0.0,2109.0,0
10420,5,It is never good to feel low. ,-1.0,5045.0,0
10420,6,When I  feel low I can see things more clearly.,1.0,2827.0,0
10420,7,Feeling sad sometimes is part of normal life,1.0,2230.0,0
10420,8,I have learnt a lot about myself by being happy. ,1.0,812.0,0
10420,9,I have learnt a lot about myself by being sad. ,1.0,1516.0,0
10420,10,How one feels is not the most important thing. ,0.0,5607.0,0
10420,11,"I am always trying to be myself, even if this makes me feel low.",0.0,1269.0,0
10420,12,Feeling anger is always good. ,0.0,8577.0,0
10420,13,Feeling anger is never good. ,-1.0,2220.0,0
10420,14,Anger can be important in life.,1.0,8103.0,0
10421,1,I never want to be sad again. ,-1.0,1465.0,0
10421,2,I feel that occasional sadness is important. ,1.0,1664.0,0
10421,3,I enjoy feeling melancholy sometimes.,0.0,5128.0,0
10421,4,It is not always bad to feel low. ,1.0,1880.0,0
10421,5,It is never good to feel low. ,-1.0,3047.0,0
10421,6,When I  feel low I can see things more clearly.,-1.0,4928.0,0
10421,7,Feeling sad sometimes is part of normal life,2.0,1447.0,0
10421,8,I have learnt a lot about myself by being happy. ,1.0,2078.0,0
10421,9,I have learnt a lot about myself by being sad. ,1.0,7051.0,0
10421,10,How one feels is not the most important thing. ,1.0,3264.0,0
10421,11,"I am always trying to be myself, even if this makes me feel low.",1.0,3850.0,0
10421,12,Feeling anger is always good. ,-2.0,2804.0,0
10421,13,Feeling anger is never good. ,-1.0,2572.0,0
10421,14,Anger can be important in life.,1.0,3249.0,0
10422,1,I never want to be sad again. ,2.0,3177.0,0
10422,2,I feel that occasional sadness is important. ,1.0,1289.0,0
10422,3,I enjoy feeling melancholy sometimes.,1.0,605.0,0
10422,4,It is not always bad to feel low. ,1.0,2712.0,0
10422,5,It is never good to feel low. ,-1.0,12292.0,0
10422,6,When I  feel low I can see things more clearly.,1.0,869.0,0
10422,7,Feeling sad sometimes is part of normal life,-1.0,2697.0,0
10422,8,I have learnt a lot about myself by being happy. ,1.0,1593.0,0
10422,9,I have learnt a lot about myself by being sad. ,1.0,4665.0,0
10422,10,How one feels is not the most important thing. ,1.0,919.0,0
10422,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,2999.0,0
10422,12,Feeling anger is always good. ,-1.0,4647.0,0
10422,13,Feeling anger is never good. ,-1.0,3680.0,0
10422,14,Anger can be important in life.,1.0,3539.0,0
10423,1,I never want to be sad again. ,2.0,5480.0,0
10423,2,I feel that occasional sadness is important. ,1.0,16782.0,0
10423,3,I enjoy feeling melancholy sometimes.,2.0,2487.0,0
10423,4,It is not always bad to feel low. ,-2.0,3270.0,0
10423,5,It is never good to feel low. ,1.0,58401.0,0
10423,6,When I  feel low I can see things more clearly.,-2.0,4888.0,0
10423,7,Feeling sad sometimes is part of normal life,1.0,6977.0,0
10423,8,I have learnt a lot about myself by being happy. ,1.0,3858.0,0
10423,9,I have learnt a lot about myself by being sad. ,1.0,5582.0,0
10423,10,How one feels is not the most important thing. ,-1.0,4948.0,0
10423,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4329.0,0
10423,12,Feeling anger is always good. ,-2.0,6796.0,0
10423,13,Feeling anger is never good. ,2.0,4340.0,0
10423,14,Anger can be important in life.,-2.0,4806.0,0
10424,1,I never want to be sad again. ,1.0,562.0,0
10424,2,I feel that occasional sadness is important. ,2.0,801.0,0
10424,3,I enjoy feeling melancholy sometimes.,1.0,5775.0,0
10424,4,It is not always bad to feel low. ,1.0,416.0,0
10424,5,It is never good to feel low. ,1.0,3118.0,0
10424,6,When I  feel low I can see things more clearly.,2.0,528.0,0
10424,7,Feeling sad sometimes is part of normal life,1.0,168.0,0
10424,8,I have learnt a lot about myself by being happy. ,2.0,1328.0,0
10424,9,I have learnt a lot about myself by being sad. ,2.0,116623.0,0
10424,10,How one feels is not the most important thing. ,1.0,313.0,0
10424,11,"I am always trying to be myself, even if this makes me feel low.",1.0,5546.0,0
10424,12,Feeling anger is always good. ,0.0,2454.0,0
10424,13,Feeling anger is never good. ,0.0,1742.0,0
10424,14,Anger can be important in life.,2.0,600.0,0
10425,1,I never want to be sad again. ,1.0,3305.0,0
10425,2,I feel that occasional sadness is important. ,1.0,3449.0,0
10425,3,I enjoy feeling melancholy sometimes.,1.0,3188.0,0
10425,4,It is not always bad to feel low. ,1.0,6341.0,0
10425,5,It is never good to feel low. ,-1.0,4065.0,0
10425,6,When I  feel low I can see things more clearly.,-1.0,6060.0,0
10425,7,Feeling sad sometimes is part of normal life,1.0,2946.0,0
10425,8,I have learnt a lot about myself by being happy. ,1.0,5814.0,0
10425,9,I have learnt a lot about myself by being sad. ,2.0,3543.0,0
10425,10,How one feels is not the most important thing. ,-1.0,5581.0,0
10425,11,"I am always trying to be myself, even if this makes me feel low.",1.0,8170.0,0
10425,12,Feeling anger is always good. ,0.0,3754.0,0
10425,13,Feeling anger is never good. ,-1.0,10366.0,0
10425,14,Anger can be important in life.,1.0,2958.0,0
10426,1,I never want to be sad again. ,-1.0,2559.0,0
10426,2,I feel that occasional sadness is important. ,2.0,2648.0,0
10426,3,I enjoy feeling melancholy sometimes.,1.0,2230.0,0
10426,4,It is not always bad to feel low. ,1.0,2118.0,0
10426,5,It is never good to feel low. ,-2.0,1655.0,0
10426,6,When I  feel low I can see things more clearly.,-1.0,6274.0,0
10426,7,Feeling sad sometimes is part of normal life,2.0,2647.0,0
10426,8,I have learnt a lot about myself by being happy. ,1.0,4667.0,0
10426,9,I have learnt a lot about myself by being sad. ,1.0,4093.0,0
10426,10,How one feels is not the most important thing. ,0.0,3705.0,0
10426,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,6716.0,0
10426,12,Feeling anger is always good. ,-2.0,3111.0,0
10426,13,Feeling anger is never good. ,-2.0,1631.0,0
10426,14,Anger can be important in life.,2.0,1587.0,0
10428,1,I never want to be sad again. ,1.0,2942.0,0
10428,2,I feel that occasional sadness is important. ,2.0,2210.0,0
10428,3,I enjoy feeling melancholy sometimes.,1.0,2524.0,0
10428,4,It is not always bad to feel low. ,0.0,2001.0,0
10428,5,It is never good to feel low. ,-1.0,1527.0,0
10428,6,When I  feel low I can see things more clearly.,-1.0,2361.0,0
10428,7,Feeling sad sometimes is part of normal life,2.0,3231.0,0
10428,8,I have learnt a lot about myself by being happy. ,-1.0,856.0,0
10428,9,I have learnt a lot about myself by being sad. ,2.0,1014.0,0
10428,10,How one feels is not the most important thing. ,0.0,549.0,0
10428,11,"I am always trying to be myself, even if this makes me feel low.",-1.0,869.0,0
10428,12,Feeling anger is always good. ,-1.0,4044.0,0
10428,13,Feeling anger is never good. ,-2.0,1717.0,0
10428,14,Anger can be important in life.,1.0,1158.0,0
10429,1,I never want to be sad again. ,0.0,2551.0,0
10429,2,I feel that occasional sadness is important. ,2.0,11774.0,0
10429,3,I enjoy feeling melancholy sometimes.,-1.0,2209.0,0
10429,4,It is not always bad to feel low. ,1.0,2479.0,0
10429,5,It is never good to feel low. ,0.0,1928.0,0
10429,6,When I  feel low I can see things more clearly.,-1.0,3195.0,0
10429,7,Feeling sad sometimes is part of normal life,2.0,8294.0,0
10429,8,I have learnt a lot about myself by being happy. ,2.0,2299.0,0
10429,9,I have learnt a lot about myself by being sad. ,1.0,2986.0,0
10429,10,How one feels is not the most important thing. ,1.0,3452.0,0
10429,11,"I am always trying to be myself, even if this makes me feel low.",2.0,2290.0,0
10429,12,Feeling anger is always good. ,-2.0,2355.0,0
10429,13,Feeling anger is never good. ,-2.0,1336.0,0
10429,14,Anger can be important in life.,2.0,6696.0,0
10430,1,I never want to be sad again. ,0.0,1657.0,0
10430,2,I feel that occasional sadness is important. ,1.0,2484.0,0
10430,3,I enjoy feeling melancholy sometimes.,-1.0,4518.0,0
10430,4,It is not always bad to feel low. ,1.0,1922.0,0
10430,5,It is never good to feel low. ,-1.0,2484.0,0
10430,6,When I  feel low I can see things more clearly.,-1.0,3936.0,0
10430,7,Feeling sad sometimes is part of normal life,1.0,1170.0,0
10430,8,I have learnt a lot about myself by being happy. ,0.0,5652.0,0
10430,9,I have learnt a lot about myself by being sad. ,1.0,4859.0,0
10430,10,How one feels is not the most important thing. ,0.0,16596.0,0
10430,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2750.0,0
10430,12,Feeling anger is always good. ,-1.0,2777.0,0
10430,13,Feeling anger is never good. ,-1.0,2095.0,0
10430,14,Anger can be important in life.,0.0,2541.0,0
10431,1,I never want to be sad again. ,0.0,2917.0,0
10431,2,I feel that occasional sadness is important. ,1.0,1614.0,0
10431,3,I enjoy feeling melancholy sometimes.,0.0,435.0,0
10431,4,It is not always bad to feel low. ,-1.0,1267.0,0
10431,5,It is never good to feel low. ,-1.0,784.0,0
10431,6,When I  feel low I can see things more clearly.,0.0,1433.0,0
10431,7,Feeling sad sometimes is part of normal life,1.0,1082.0,0
